Ascending,Random,Descending
36.0527591701571,45.6701256572557,36.0527591701571
40.1470131033566,35.4205520429026,42.1950724719429
36.7199155273975,35.3318074826445,37.5561887905122
36.9952241263331,37.3574766237182,39.9240860966018
36.9944515751115,47.1651916525558,36.9944515751115
36.2799378030243,37.905850062835,36.7964536594556
37.1471932107267,43.8188579832122,36.0487710536197
35.8527229766812,35.5552018153229,35.8527229766812
40.3380682620815,38.2181541308522,38.7633499424792
37.3386794527052,45.5024311849094,43.588782980138
44.5853470298483,37.1414158230929,36.0617792047888
36.2527571139149,47.7506914076613,44.9252684466919
36.7712187176181,45.0005149018401,37.9700863892322
35.8557471507227,36.0903592674911,35.8557471507227
39.5273469997427,36.2195743493075,36.2195743493075
35.5202243059544,33.9450097402882,42.7676574151879
36.4834926455391,37.1306874701924,38.6605740005144
36.7996230873136,36.0280213223183,36.7996230873136
40.3974667827428,49.1093536160851,43.722596445842
41.602999747747,34.8475977463827,36.5545481448856
36.2902613782068,39.5146141995601,36.0086417559976
38.2927947740155,36.8254657679009,39.3265616939228
37.2261331757375,37.2261331757375,37.2261331757375
36.5513771071628,53.360695038015,44.3977891196719
43.7461293362873,36.1239847214079,43.7461293362873
36.4271848842749,36.2224211701443,36.4271848842749
35.6395794561268,35.1559732193572,35.6395794561268
35.8943257488984,36.9488779067481,35.8943257488984
36.5461717267782,34.2514758251662,37.2131937733524
35.8343552911007,36.2874884404252,35.8343552911007
37.7326252209635,37.3976789332603,38.8758067558386
36.074522102107,36.074522102107,39.7059675260479
36.6479940850519,36.6654678223515,36.8377360039256
37.7698684483089,34.3448813935607,35.1285927097051
36.3630860037615,35.8987943856645,40.3801060108911
43.277218252319,49.2985412943059,35.6031523890603
35.6420766466091,35.1456718347558,35.6420766466091
36.0900337929187,46.5772615722265,36.0900337929187
41.5584714042694,36.7942786284142,44.1536315911334
45.5435511167458,35.7621954496013,39.6789570555841
40.1876630004518,44.0340164312505,36.8458832569622
40.5076456156456,36.2763981374242,40.5076456156456
42.9373150377901,36.045575508497,45.2271860082561
37.2929936109579,37.9773330084407,37.2929936109579
37.2396492640961,50.3458296882787,36.6363592123703
37.3820230698829,35.92705363712,37.3820230698829
37.0809587431724,43.5519060955697,37.0809587431724
36.8446459701467,49.1907681156437,36.8446459701467
37.8809656207443,44.4637416014377,37.8809656207443
36.9022912921629,45.4822178031021,40.9089269489741
44.0618938552384,37.423803337792,37.423803337792
35.891920517847,37.7794272291559,35.891920517847
35.8797758465804,37.5203714858,35.8797758465804
38.1996036646214,44.8977290232792,38.1996036646214
35.8460452973434,36.5688935296194,37.1154399164594
41.7161221599173,36.6834866103038,36.4560445794281
35.6856512240158,39.1541302151895,35.6856512240158
36.6640118514954,51.4873118888725,36.6640118514954
36.2295121440775,48.6930969201044,43.6048441810412
35.618157806464,43.7441319109074,43.6366218803354
43.2888951405394,34.7846390567844,36.1902147389224
36.3509424769248,45.3480977939311,36.4962868835327
35.9408163217431,40.9513172302765,35.9408163217431
35.8573246288739,35.1401113684256,35.8573246288739
36.2509254400572,46.1466096504921,39.3597663137443
34.7459859553365,35.658977224949,34.9744709322759
36.1925845075026,35.6506490508907,36.1925845075026
36.8955469877174,46.1718630915096,36.8955469877174
36.601880008578,37.0544789224235,36.601880008578
36.8135027234303,37.3954264216011,41.211664161128
35.5343498693108,40.6270477346359,35.5343498693108
36.9085754252729,35.2365169645008,46.0923068389046
36.6085542447692,44.7684027566478,36.6085542447692
45.2096168125699,36.3949062702155,35.9609266005899
34.8876519895779,37.1381593345855,39.8118295748612
44.9982428215175,37.504004801305,37.0607674913942
36.5094679792033,35.1648048766739,36.5094679792033
35.526925739649,35.7478177697801,35.526925739649
36.4637743392598,36.2732620341023,36.4637743392598
36.0650914121342,34.8409888378774,37.1443634399908
36.1051429927817,35.4899909516464,36.1051429927817
41.0210599802935,33.8778454068868,35.0133893398699
36.2657761303402,36.6836220776604,36.2657761303402
37.1138056933728,37.5464177482021,38.576950693054
40.8767032670285,37.1922829506662,37.1027625395407
37.1223208093467,36.7632523974884,38.2699254703029
36.9938259030589,35.4978816144933,41.0407476248649
36.0276310986467,35.2211721863546,36.0276310986467
35.3786030462207,35.3786030462207,35.3786030462207
35.9812740393613,36.1450239281684,35.9812740393613
34.8973343503287,37.667181534388,34.8973343503287
37.2224346319422,35.965921395651,44.9294547415782
36.3508465608339,37.151838232445,35.9975270877121
35.9525109218089,41.53354445633,39.5703353539982
37.7225727511469,46.314661965043,39.3897704707662
36.369205696149,35.5886935219213,37.7544406173577
38.4942952368646,49.9182623175725,37.7257124270515
37.6442875894907,40.3851531896904,36.772457458055
35.7575145263002,35.7575145263002,35.7575145263002
37.1277541690721,36.4045369882879,37.1277541690721
46.716655328015,37.4353241429955,46.5745321716964
42.4092023910141,44.6236832715657,37.0183852030891
40.3651746273106,36.4563066122853,36.9620615285937
35.1047503194511,34.4815804717295,37.6807454011568
39.0810968040442,36.7103395652055,37.6460434251059
36.1800255438786,36.1800255438786,43.1254265604567
36.3569787542103,36.1702597841684,43.4959562677212
36.1169868619817,46.6612877118896,36.179813412181
35.6459640264093,35.999556239364,38.1611049561768
36.7956411487213,36.7956411487213,41.3291683756091
41.1900437262399,35.3468823119269,39.9120016749864
41.9016256687838,34.7273582339573,36.0952972624875
35.9122123429656,40.2919177319621,35.9122123429656
36.1765974850024,37.0258631348725,44.9297816669286
37.2445408048883,36.7467185173017,37.2445408048883
48.1631283754548,38.0698504955458,38.2835576447978
39.631190584187,38.1527482281111,37.8296943614177
36.7376894689345,37.8958057018421,38.1513184554926
37.2990233918643,47.3637911729088,37.2990233918643
36.2421245746638,38.0352999734607,37.1434088967673
37.0455723075115,36.9423520017887,37.0455723075115
36.5857199673886,36.7304974890587,45.0990219081801
44.75603978189,36.6369113131516,46.5940574754248
36.7245328622593,46.7086136328233,47.2238244306566
35.8072864747768,37.8423242151512,35.8072864747768
37.8338601262712,38.5365533176366,45.7881637810865
40.4457957329856,36.7029734279999,42.8053239643475
40.1138458617826,36.2944971493416,36.3740561107947
37.358423316461,36.2183809024103,37.358423316461
38.1232673678372,38.234991261349,41.5159277762085
37.283539926863,38.6601166984904,44.36416164489
36.8649397436727,36.8649397436727,36.9624830563264
35.8924764691147,34.5841682945013,35.5171537437299
35.8193587243641,34.2918661649811,35.8193587243641
44.5026765635304,46.7788892001619,44.8434379770365
37.9799111256029,35.367322032394,36.8966863734555
38.0930418104175,37.3598491509382,36.9856514651907
36.1326023326108,46.1314646535596,36.7040469202687
39.3024436125122,34.5645765142753,35.4624551720315
43.3302869249985,36.5236327750648,35.6380336423261
45.7323910652374,35.2561265763475,42.9898543715519
37.08143623734,47.2387235354948,40.2590707133785
37.9676181639833,38.4807910921232,38.1696418628374
2.76834701365702,4.311515051665,2.93232438825373
