V1,V2,V3,V4
36.5461396980679,36.795701588328,36.1985172821104,36.5461396980679
37.4649250815534,35.3695880998249,35.8248405848537,36.6678489959798
38.5196934681639,42.1265230806234,37.7504372608119,37.8877917284644
35.8164151099082,48.0106933501417,44.7889203746979,35.8572281641625
37.1081334523904,36.7439191338918,36.6942192687175,37.2321722756135
36.4116819215434,38.4947289882161,35.3560127888337,36.3278585681961
39.3181608137579,35.8005978921349,45.9296001758939,36.1065679217473
35.3501356714129,35.338216651858,34.9893287718561,35.3501356714129
36.3581914311131,34.6999018235205,47.6052758337564,36.3581914311131
36.0279934572357,35.1002544247708,35.1002544247708,36.0279934572357
36.3618807872495,35.8561953101274,35.8166838957853,36.3618807872496
38.1191610098587,37.0732826703773,49.1716224660368,38.3045144591726
36.5709321935485,35.5943066406899,35.4962449499884,36.3150367490369
36.6157835873519,41.5780363437561,36.0801746692462,36.6157835873519
38.2454831260429,35.3805854004256,35.8833680893781,36.7642666724487
41.6730427430085,48.6960958233927,36.9790658363344,37.7289695552995
35.7315113501462,36.2498300717007,35.0548227754088,35.8034787269586
36.9349758523173,35.8810951496254,49.8804838725719,36.2339239005064
35.919574468912,41.7615941171242,34.8307195649315,35.9268507666889
36.5253553237813,34.9783860539701,35.4044101072577,36.3256477977765
38.7416339658548,43.4103031680887,36.9224445193857,38.1351940454115
35.7773520937321,35.3886800300015,46.3006143802119,35.7773520937321
36.4885107816273,37.1551524641227,35.0953149620438,36.3415748590423
36.3689281885489,46.9328992488071,35.6389758654659,36.4382013604273
36.6095501984814,36.1027539193473,35.4619498827006,36.1567784498299
40.6845694283251,36.1677058588168,35.3094944006007,36.2829371486633
43.9613185487671,36.994420616672,46.9115678461854,36.3954296826121
34.8327159521537,34.8327159521537,43.5424073023122,34.8952734759285
35.6101319808394,36.2227025270162,44.1799990807111,35.6101319808394
36.5392288192208,39.346749850739,35.5859154152828,36.4266819241638
36.1680613548813,35.8964535440058,35.01180183322,36.1680613548813
35.5652227576145,36.1036830851484,35.4965987298318,35.4313829140324
36.1938482823759,35.8946583208085,35.2031300479153,36.0487705932582
37.4379785921057,49.0053492389686,36.1209279695608,37.2845867458178
37.767050192534,35.643771767455,35.2657694391502,35.9103688219545
42.438667583321,36.3095155862192,35.6362612250079,36.7206825025404
36.5364658601215,44.5973267452679,44.7728674895163,36.5647352163
36.2701944146329,45.8385989449809,48.8598534881628,36.2591775501523
39.2279987880887,36.4166684518319,56.546868793992,36.1199236647892
36.7674862311051,36.6661331246075,35.8149489629533,36.7674862311051
37.1237430765797,50.5322091346751,35.8898705715559,36.8898878672567
37.6179801221386,37.5456128796451,50.6572630835248,37.6179801221386
38.2000559267829,39.350305451311,37.4774802953606,38.4619074702328
36.5557476107926,36.0106734417261,45.4760320306115,36.3601366341624
44.7818040269945,36.5025163718734,48.3503598938136,36.7099731792538
35.9926002606679,36.1309574920775,44.4634777863864,35.9506601783562
37.1595800656,36.4574823448794,35.8097158106838,37.1427620654361
36.6214558251455,35.5520560021841,35.8823130144666,36.6214558251455
40.0954996563541,37.1313655315726,35.9531115836201,36.4873922985656
36.3108874248206,36.6834160363933,35.6494165511269,36.6518356089031
36.5561916328616,36.1767982905263,35.479018495581,36.5419337156642
36.3401483627302,35.3555785223539,34.8526914385921,36.200892771124
36.0357276095569,44.8998676926709,34.7374333702851,36.2162387058142
36.7960174026601,37.0853105058109,35.5887917663776,36.5646321775753
37.3499818110507,41.5135299865331,37.2794921177026,37.2622313018245
40.0287529215361,46.1201815737924,46.717976636672,36.3145384859252
36.3473437910965,41.8716168844873,36.0676530012545,36.3473437910966
36.553342669599,47.14415356968,35.8648849546231,36.6075824711383
36.7399226710633,34.2061360334891,34.6806301031065,35.5014328066037
45.4370651892082,34.4896730195707,43.7616041744412,35.7673385826913
36.9330977135842,44.6714284868959,35.8466719968536,36.7870921323199
36.6586766423215,37.5124820560495,35.9599220025845,36.6930507464021
36.5385447903186,36.9524757779557,45.1366740909631,36.5385447903186
37.2725872998717,36.6373336011115,36.2455512308921,37.0942483072895
44.3132228141147,37.1167442563463,35.8582147412542,36.7513612421208
36.4850505035047,54.1612304829152,35.5579758801289,36.4850505035047
42.772639320869,46.515497948195,34.9320988078498,35.5510571326277
36.3318917411349,57.0765824791507,45.1138544767411,36.290887352806
37.602953209927,36.9511894464194,36.9511894464194,37.6319914483843
37.0572075758979,37.3041866799116,36.0155052647709,37.0588975677317
35.8829478958181,35.1743602210243,35.2215542856637,35.8829478958181
39.9414186013188,63.49567698673,35.5716009261256,35.728652576691
35.7768054047276,47.3051538048644,35.5181989918565,35.7768054047276
36.6273958027847,47.1806616001036,36.0403274233881,36.5391380549184
44.6651107975504,44.5407500563367,34.9776108018554,35.6038311495749
37.2239412179481,46.3383119131218,35.0547449480181,35.9910610916841
39.6378450022825,35.5810215364536,46.9779077572625,35.7555570257303
36.4855738908428,46.9373469183722,35.8702924188426,36.4855738908428
36.7031942346686,37.254758307099,35.8705294278265,36.7148165443269
37.7073524814751,38.0568709213941,49.4676251868097,37.6606223147025
35.9067568809845,41.3843823903584,34.8784130290853,35.958248213251
35.6176242906763,36.4647964166121,35.8303278162698,35.6878540345953
44.6108861006065,35.4583101124374,34.4811622725747,35.5693093292221
36.7985899779489,36.3519429202054,35.937983857799,36.7985899779489
36.8524534161836,35.7999441745108,35.9025231202635,36.3992211423333
44.5223107216783,46.4952190954004,35.6601843828231,36.5520780896365
37.0524875515511,37.3443020914306,47.9618329123408,36.7925979177962
40.3854645292035,37.8313041504062,47.875880005401,35.9386646075584
43.7855342943545,43.8078130778705,36.7821384130976,37.5701867849591
37.3969863811456,37.9686961633287,36.5467637101762,37.3969863811457
37.7837876973947,35.5491509165363,45.5131292340309,36.7988406262309
36.8638264510059,35.4393971488235,34.7769549374631,35.8686218427597
36.505206015025,35.8011431383752,49.0636679808116,36.3820780583924
36.0387666707885,47.5779545144975,46.1593910796249,36.1663433287067
37.967457702667,37.0321709009215,37.3309711299389,37.9674577026671
36.8005945550724,45.5446270263969,35.4803738634853,36.7322104077754
38.0936253584204,46.6970200498403,36.2673093253454,37.13847654163
44.4185562161197,35.6273428795146,35.7593685894613,36.937055056342
36.6832461753714,35.3774710336554,34.6893402896128,35.5985338338325
36.2056535433438,45.5318169905458,42.0886977591453,36.2056535433438
38.7566670800255,36.7421508372789,36.2837287102655,37.6186188860823
37.4476720498144,45.8375307094195,35.9741969532176,37.1932715854128
35.9796774526712,34.2227769271471,35.5114116797185,35.8556247080428
43.263614760755,35.4754166151922,35.1873450525459,36.0455587630597
36.6226463488744,36.3299306072175,35.3181991242412,36.3243347623626
35.2968113442937,34.1234797208129,43.1723380277029,35.7152247357116
